Running inference with number of nodes: 8, free nodes: 6
Starting the nautilus sampler...
Please report issues at github.com/johannesulf/nautilus.
Status    | Bounds | Ellipses | Networks | Calls    | f_live | N_eff | log Z    
Computing | 16     | 11       | 4        | 80700    | 1.0000 | 4     | -19.98   
Sampling  | 16     | 11       | 4        | 80800    | 1.0000 | 4     | -19.99   
Computing | 16     | 11       | 4        | 80800    | 1.0000 | 4     | -19.99   
Sampling  | 16     | 11       | 4        | 80900    | 1.0000 | 4     | -19.99   
Computing | 16     | 11       | 4        | 80900    | 1.0000 | 4     | -19.99   
Sampling  | 16     | 11       | 4        | 81000    | 1.0000 | 4     | -20.00   
Computing | 16     | 11       | 4        | 81000    | 1.0000 | 4     | -20.00   
Sampling  | 16     | 11       | 4        | 81100    | 1.0000 | 4     | -20.01   
Computing | 16     | 11       | 4        | 81100    | 1.0000 | 4     | -20.01   
Sampling  | 16     | 11       | 4        | 81200    | 1.0000 | 4     | -20.01   
Computing | 16     | 11       | 4        | 81200    | 1.0000 | 4     | -20.01   
Sampling  | 16     | 11       | 4        | 81300    | 1.0000 | 4     | -20.02   
Computing | 16     | 11       | 4        | 81300    | 1.0000 | 4     | -20.02   
Sampling  | 16     | 11       | 4        | 81400    | 1.0000 | 4     | -20.04   
Computing | 16     | 11       | 4        | 81400    | 1.0000 | 4     | -20.04   
Sampling  | 16     | 11       | 4        | 81500    | 1.0000 | 4     | -20.05   
Computing | 16     | 11       | 4        | 81500    | 1.0000 | 4     | -20.05   
Sampling  | 16     | 11       | 4        | 81600    | 1.0000 | 4     | -20.06   
Computing | 16     | 11       | 4        | 81600    | 1.0000 | 4     | -20.06   
Sampling  | 16     | 11       | 4        | 81700    | 1.0000 | 4     | -20.07   
Computing | 16     | 11       | 4        | 81700    | 1.0000 | 4     | -20.07   
Sampling  | 16     | 11       | 4        | 81800    | 1.0000 | 4     | -20.08   
Computing | 16     | 11       | 4        | 81800    | 1.0000 | 4     | -20.08   
Sampling  | 16     | 11       | 4        | 81900    | 1.0000 | 4     | -20.10   
Computing | 16     | 11       | 4        | 81900    | 1.0000 | 4     | -20.10   
Sampling  | 16     | 11       | 4        | 82000    | 1.0000 | 4     | -20.11   
Computing | 16     | 11       | 4        | 82000    | 1.0000 | 4     | -20.11   
Sampling  | 16     | 11       | 4        | 82100    | 1.0000 | 4     | -20.12   
Computing | 16     | 11       | 4        | 82100    | 1.0000 | 4     | -20.12   
Sampling  | 16     | 11       | 4        | 82200    | 1.0000 | 4     | -20.13   
Computing | 16     | 11       | 4        | 82200    | 1.0000 | 4     | -20.13   
Sampling  | 16     | 11       | 4        | 82300    | 1.0000 | 4     | -20.14   
Computing | 16     | 11       | 4        | 82300    | 1.0000 | 4     | -20.14   
Sampling  | 16     | 11       | 4        | 82400    | 1.0000 | 4     | -20.15   
Computing | 16     | 11       | 4        | 82400    | 1.0000 | 4     | -20.15   
Sampling  | 16     | 11       | 4        | 82500    | 1.0000 | 4     | -20.16   
Computing | 16     | 11       | 4        | 82500    | 1.0000 | 4     | -20.16   
Sampling  | 16     | 11       | 4        | 82600    | 1.0000 | 4     | -20.17   
Computing | 16     | 11       | 4        | 82600    | 1.0000 | 4     | -20.17   
Sampling  | 16     | 11       | 4        | 82700    | 1.0000 | 4     | -20.18   
Computing | 16     | 11       | 4        | 82700    | 1.0000 | 4     | -20.18   
Sampling  | 16     | 11       | 4        | 82800    | 1.0000 | 4     | -20.19   
Computing | 16     | 11       | 4        | 82800    | 1.0000 | 4     | -20.19   
Sampling  | 16     | 11       | 4        | 82900    | 1.0000 | 4     | -20.20   
Computing | 16     | 11       | 4        | 82900    | 1.0000 | 4     | -20.20   
Sampling  | 16     | 11       | 4        | 83000    | 1.0000 | 4     | -20.20   
Computing | 16     | 11       | 4        | 83000    | 1.0000 | 4     | -20.20   
Sampling  | 16     | 11       | 4        | 83100    | 1.0000 | 4     | -20.21   
Computing | 16     | 11       | 4        | 83100    | 1.0000 | 4     | -20.21   
Sampling  | 16     | 11       | 4        | 83200    | 1.0000 | 4     | -20.23   
Computing | 16     | 11       | 4        | 83200    | 1.0000 | 4     | -20.23   
Sampling  | 16     | 11       | 4        | 83300    | 1.0000 | 4     | -20.23   
Computing | 16     | 11       | 4        | 83300    | 1.0000 | 4     | -20.23   
Sampling  | 16     | 11       | 4        | 83400    | 1.0000 | 4     | -20.24   
Computing | 16     | 11       | 4        | 83400    | 1.0000 | 4     | -20.24   
Sampling  | 16     | 11       | 4        | 83500    | 1.0000 | 4     | -20.25   
Computing | 16     | 11       | 4        | 83500    | 1.0000 | 4     | -20.25   
Sampling  | 16     | 11       | 4        | 83600    | 1.0000 | 4     | -20.26   
Computing | 16     | 11       | 4        | 83600    | 1.0000 | 4     | -20.26   
Sampling  | 16     | 11       | 4        | 83700    | 1.0000 | 4     | -20.27   
Computing | 16     | 11       | 4        | 83700    | 1.0000 | 4     | -20.27   
Sampling  | 16     | 11       | 4        | 83800    | 1.0000 | 4     | -20.28   
Computing | 16     | 11       | 4        | 83800    | 1.0000 | 4     | -20.28   
Sampling  | 16     | 11       | 4        | 83900    | 1.0000 | 4     | -20.29   
Computing | 16     | 11       | 4        | 83900    | 1.0000 | 4     | -20.29   
Sampling  | 16     | 11       | 4        | 84000    | 1.0000 | 4     | -20.30   
Computing | 16     | 11       | 4        | 84000    | 1.0000 | 4     | -20.30   
Sampling  | 16     | 11       | 4        | 84100    | 1.0000 | 4     | -20.30   
Computing | 16     | 11       | 4        | 84100    | 1.0000 | 4     | -20.30   
Sampling  | 16     | 11       | 4        | 84200    | 1.0000 | 4     | -20.31   
Computing | 16     | 11       | 4        | 84200    | 1.0000 | 4     | -20.31   
Sampling  | 16     | 11       | 4        | 84300    | 1.0000 | 4     | -20.32   
Computing | 16     | 11       | 4        | 84300    | 1.0000 | 4     | -20.32   
Sampling  | 16     | 11       | 4        | 84400    | 1.0000 | 4     | -20.33   
Computing | 16     | 11       | 4        | 84400    | 1.0000 | 4     | -20.33   
Sampling  | 16     | 11       | 4        | 84500    | 1.0000 | 4     | -20.34   
Computing | 16     | 11       | 4        | 84500    | 1.0000 | 4     | -20.34   
Sampling  | 16     | 11       | 4        | 84600    | 1.0000 | 4     | -20.34   
Computing | 16     | 11       | 4        | 84600    | 1.0000 | 4     | -20.34   
Sampling  | 16     | 11       | 4        | 84700    | 1.0000 | 4     | -20.35   
Computing | 16     | 11       | 4        | 84700    | 1.0000 | 4     | -20.35   
Bounding  | 16     | 11       | 4        | 84800    | 1.0000 | 4     | -20.36   
Sampling  | 17     | 12       | 4        | 84800    | 1.0000 | 1     | -24.60   
Computing | 17     | 12       | 4        | 84800    | 1.0000 | 1     | -24.60   
Sampling  | 17     | 12       | 4        | 84900    | 1.0000 | 2     | -19.13   
Computing | 17     | 12       | 4        | 84900    | 1.0000 | 2     | -19.13   
Sampling  | 17     | 12       | 4        | 85000    | 1.0000 | 2     | -19.52   
Computing | 17     | 12       | 4        | 85000    | 1.0000 | 2     | -19.52   
Sampling  | 17     | 12       | 4        | 85100    | 1.0000 | 2     | -19.71   
Computing | 17     | 12       | 4        | 85100    | 1.0000 | 2     | -19.71   
Sampling  | 17     | 12       | 4        | 85200    | 1.0000 | 2     | -19.86   
Computing | 17     | 12       | 4        | 85200    | 1.0000 | 2     | -19.86   
Sampling  | 17     | 12       | 4        | 85300    | 1.0000 | 2     | -19.98   
Computing | 17     | 12       | 4        | 85300    | 1.0000 | 2     | -19.98   
Sampling  | 17     | 12       | 4        | 85400    | 1.0000 | 3     | -20.08   
Computing | 17     | 12       | 4        | 85400    | 1.0000 | 3     | -20.08   
Sampling  | 17     | 12       | 4        | 85500    | 1.0000 | 3     | -20.17   
Computing | 17     | 12       | 4        | 85500    | 1.0000 | 3     | -20.17   
Sampling  | 17     | 12       | 4        | 85600    | 1.0000 | 3     | -20.20   
Computing | 17     | 12       | 4        | 85600    | 1.0000 | 3     | -20.20   
Sampling  | 17     | 12       | 4        | 85700    | 1.0000 | 3     | -20.28   
Computing | 17     | 12       | 4        | 85700    | 1.0000 | 3     | -20.28   
Sampling  | 17     | 12       | 4        | 85800    | 1.0000 | 4     | -20.18   
Computing | 17     | 12       | 4        | 85800    | 1.0000 | 4     | -20.18   
Sampling  | 17     | 12       | 4        | 85900    | 1.0000 | 4     | -20.26   
Computing | 17     | 12       | 4        | 85900    | 1.0000 | 4     | -20.26   
Sampling  | 17     | 12       | 4        | 86000    | 1.0000 | 4     | -20.31   
Computing | 17     | 12       | 4        | 86000    | 1.0000 | 4     | -20.31   
Sampling  | 17     | 12       | 4        | 86100    | 1.0000 | 4     | -20.38   
Computing | 17     | 12       | 4        | 86100    | 1.0000 | 4     | -20.38   
Sampling  | 17     | 12       | 4        | 86200    | 1.0000 | 4     | -20.39   
Computing | 17     | 12       | 4        | 86200    | 1.0000 | 4     | -20.39   
Sampling  | 17     | 12       | 4        | 86300    | 1.0000 | 4     | -20.41   
Computing | 17     | 12       | 4        | 86300    | 1.0000 | 4     | -20.41   
Sampling  | 17     | 12       | 4        | 86400    | 1.0000 | 4     | -20.43   
Computing | 17     | 12       | 4        | 86400    | 1.0000 | 4     | -20.43   
Sampling  | 17     | 12       | 4        | 86500    | 1.0000 | 4     | -20.44   
Computing | 17     | 12       | 4        | 86500    | 1.0000 | 4     | -20.44   
Sampling  | 17     | 12       | 4        | 86600    | 1.0000 | 4     | -20.45   
Computing | 17     | 12       | 4        | 86600    | 1.0000 | 4     | -20.45   
Sampling  | 17     | 12       | 4        | 86700    | 1.0000 | 4     | -20.47   
Computing | 17     | 12       | 4        | 86700    | 1.0000 | 4     | -20.47   
Sampling  | 17     | 12       | 4        | 86800    | 1.0000 | 4     | -20.49   
Computing | 17     | 12       | 4        | 86800    | 1.0000 | 4     | -20.49   
Sampling  | 17     | 12       | 4        | 86900    | 1.0000 | 4     | -20.50   
Computing | 17     | 12       | 4        | 86900    | 1.0000 | 4     | -20.50   
Sampling  | 17     | 12       | 4        | 87000    | 1.0000 | 4     | -20.52   
Computing | 17     | 12       | 4        | 87000    | 1.0000 | 4     | -20.52   
Sampling  | 17     | 12       | 4        | 87100    | 1.0000 | 4     | -20.53   
Computing | 17     | 12       | 4        | 87100    | 1.0000 | 4     | -20.53   
Sampling  | 17     | 12       | 4        | 87200    | 1.0000 | 4     | -20.55   
Computing | 17     | 12       | 4        | 87200    | 1.0000 | 4     | -20.55   
Sampling  | 17     | 12       | 4        | 87300    | 1.0000 | 4     | -20.56   
Computing | 17     | 12       | 4        | 87300    | 1.0000 | 4     | -20.56   
Sampling  | 17     | 12       | 4        | 87400    | 1.0000 | 4     | -20.57   
Computing | 17     | 12       | 4        | 87400    | 1.0000 | 4     | -20.57   
Sampling  | 17     | 12       | 4        | 87500    | 1.0000 | 4     | -20.59   
Computing | 17     | 12       | 4        | 87500    | 1.0000 | 4     | -20.59   
Sampling  | 17     | 12       | 4        | 87600    | 1.0000 | 4     | -20.60   
Computing | 17     | 12       | 4        | 87600    | 1.0000 | 4     | -20.60   
Sampling  | 17     | 12       | 4        | 87700    | 1.0000 | 4     | -20.61   
Computing | 17     | 12       | 4        | 87700    | 1.0000 | 4     | -20.61   
Sampling  | 17     | 12       | 4        | 87800    | 1.0000 | 5     | -20.59   
Computing | 17     | 12       | 4        | 87800    | 1.0000 | 5     | -20.59   
Sampling  | 17     | 12       | 4        | 87900    | 1.0000 | 5     | -20.60   
Computing | 17     | 12       | 4        | 87900    | 1.0000 | 5     | -20.60   
Sampling  | 17     | 12       | 4        | 88000    | 1.0000 | 5     | -20.61   
Computing | 17     | 12       | 4        | 88000    | 1.0000 | 5     | -20.61   
Sampling  | 17     | 12       | 4        | 88100    | 1.0000 | 5     | -20.62   
Computing | 17     | 12       | 4        | 88100    | 1.0000 | 5     | -20.62   
Sampling  | 17     | 12       | 4        | 88200    | 1.0000 | 5     | -20.64   
Computing | 17     | 12       | 4        | 88200    | 1.0000 | 5     | -20.64   
Sampling  | 17     | 12       | 4        | 88300    | 1.0000 | 5     | -20.65   
Computing | 17     | 12       | 4        | 88300    | 1.0000 | 5     | -20.65   
Sampling  | 17     | 12       | 4        | 88400    | 1.0000 | 5     | -20.66   
Computing | 17     | 12       | 4        | 88400    | 1.0000 | 5     | -20.66   
Sampling  | 17     | 12       | 4        | 88500    | 1.0000 | 5     | -20.66   
Computing | 17     | 12       | 4        | 88500    | 1.0000 | 5     | -20.66   
Sampling  | 17     | 12       | 4        | 88600    | 1.0000 | 5     | -20.67   
Computing | 17     | 12       | 4        | 88600    | 1.0000 | 5     | -20.67   
Sampling  | 17     | 12       | 4        | 88700    | 1.0000 | 5     | -20.69   
Computing | 17     | 12       | 4        | 88700    | 1.0000 | 5     | -20.69   
Sampling  | 17     | 12       | 4        | 88800    | 1.0000 | 5     | -20.70   
Computing | 17     | 12       | 4        | 88800    | 1.0000 | 5     | -20.70   
Sampling  | 17     | 12       | 4        | 88900    | 1.0000 | 5     | -20.70   
Computing | 17     | 12       | 4        | 88900    | 1.0000 | 5     | -20.70   
Sampling  | 17     | 12       | 4        | 89000    | 1.0000 | 5     | -20.71   
Computing | 17     | 12       | 4        | 89000    | 1.0000 | 5     | -20.71   
Sampling  | 17     | 12       | 4        | 89100    | 1.0000 | 5     | -20.73   
Computing | 17     | 12       | 4        | 89100    | 1.0000 | 5     | -20.73   
Sampling  | 17     | 12       | 4        | 89200    | 1.0000 | 5     | -20.74   
Computing | 17     | 12       | 4        | 89200    | 1.0000 | 5     | -20.74   
Sampling  | 17     | 12       | 4        | 89300    | 1.0000 | 5     | -20.75   
Computing | 17     | 12       | 4        | 89300    | 1.0000 | 5     | -20.75   
Sampling  | 17     | 12       | 4        | 89400    | 1.0000 | 5     | -20.76   
Computing | 17     | 12       | 4        | 89400    | 1.0000 | 5     | -20.76   
Sampling  | 17     | 12       | 4        | 89500    | 1.0000 | 5     | -20.77   
Computing | 17     | 12       | 4        | 89500    | 1.0000 | 5     | -20.77   
Sampling  | 17     | 12       | 4        | 89600    | 1.0000 | 5     | -20.78   
Computing | 17     | 12       | 4        | 89600    | 1.0000 | 5     | -20.78   
Sampling  | 17     | 12       | 4        | 89700    | 1.0000 | 5     | -20.79   
Computing | 17     | 12       | 4        | 89700    | 1.0000 | 5     | -20.79   
Sampling  | 17     | 12       | 4        | 89800    | 1.0000 | 5     | -20.80   
Computing | 17     | 12       | 4        | 89800    | 1.0000 | 5     | -20.80   
Sampling  | 17     | 12       | 4        | 89900    | 1.0000 | 5     | -20.81   
Computing | 17     | 12       | 4        | 89900    | 1.0000 | 5     | -20.81   
Sampling  | 17     | 12       | 4        | 90000    | 1.0000 | 5     | -20.82   
Computing | 17     | 12       | 4        | 90000    | 1.0000 | 5     | -20.82   
Sampling  | 17     | 12       | 4        | 90100    | 1.0000 | 5     | -20.83   
Computing | 17     | 12       | 4        | 90100    | 1.0000 | 5     | -20.83   
Sampling  | 17     | 12       | 4        | 90200    | 1.0000 | 5     | -20.84   
Computing | 17     | 12       | 4        | 90200    | 1.0000 | 5     | -20.84   
Sampling  | 17     | 12       | 4        | 90300    | 1.0000 | 5     | -20.85   
Computing | 17     | 12       | 4        | 90300    | 1.0000 | 5     | -20.85   
Sampling  | 17     | 12       | 4        | 90400    | 1.0000 | 5     | -20.86   
Computing | 17     | 12       | 4        | 90400    | 1.0000 | 5     | -20.86   
Sampling  | 17     | 12       | 4        | 90500    | 1.0000 | 5     | -20.87   
Computing | 17     | 12       | 4        | 90500    | 1.0000 | 5     | -20.87   
Sampling  | 17     | 12       | 4        | 90600    | 1.0000 | 5     | -20.88   
Computing | 17     | 12       | 4        | 90600    | 1.0000 | 5     | -20.88   
